hit_id	worker_id	worktime_s	item_id	wav	transcription
329E6HTMSW0FWZ1KKNHGRSN0XCRK3B	f7f943886c4a4ad999a9148b3ce94caa	9	eye_glasses_3_1	eye_glasses_3_1_2	this is a glass used for eyes
329E6HTMSW0FWZ1KKNHGRSN0XCRK3B	107d1f48cc874db3be5c2b109b8e7f74	12	eye_glasses_3_1	eye_glasses_3_1_3	a pair of glasses
329E6HTMSW0FWZ1KKNHGRSN0XCRK3B	3d10f55326ce454199f1d1a2ea4e8453	10	eye_glasses_3_1	eye_glasses_3_1_4	this is a pair of reading glasses was used to help see better
329E6HTMSW0FWZ1KKNHGRSN0XCRK3B	b15611f064144daeb3cb1a3ceb868adf	13	eye_glasses_3_1	eye_glasses_3_1_5	it's a glass
32FESTC2NHOHCV2F7UWJQI0S5G2CUY	f657620fa4b94be89dfc300b94203233	10	can_opener_5_1	can_opener_5_1_1	it is a can opener
32FESTC2NHOHCV2F7UWJQI0S5G2CUY	b15611f064144daeb3cb1a3ceb868adf	15	can_opener_5_1	can_opener_5_1_2	it's a tool
32FESTC2NHOHCV2F7UWJQI0S5G2CUY	3375299d28ab42378e622ad3e878024c	17	can_opener_5_1	can_opener_5_1_3	there's a manual metal can opener
32FESTC2NHOHCV2F7UWJQI0S5G2CUY	49c72c9d19f34059ab2ea00e568c7b8d	68	can_opener_5_1	can_opener_5_1_4	there is a handheld can opener the can opener is made of metal there are no handguards on there to protect your hands there is also a like a punch can opener that you use for like metal cans of juice that's it's a metal can opener with on one end of it there is a shark can opener that you use to open up metal cans of light.
32FESTC2NHOHCV2F7UWJQI0S5G2CUY	107d1f48cc874db3be5c2b109b8e7f74	9	can_opener_5_1	can_opener_5_1_5	and metal can opener
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	c1118cb72f084669bc494b653408e84f	189	measuring_tape_2_4	measuring_tape_2_4_1	this is a ruler I described before but it's in a different position is the other one was and it's standing up but it is the type that you pull out as far as it goes I'm not sure but I know a lot of professionals used this and when you are finished with it you just give it a yank and if it swells right back into the the little container
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	107d1f48cc874db3be5c2b109b8e7f74	10	measuring_tape_2_4	measuring_tape_2_4_2	silver tape measure
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	074ed05e84c74e438a7417794d58879f	13	measuring_tape_2_4	measuring_tape_2_4_3	a tape measure sits on the turntable it's got a red marking on the side of it on a sticker and it is 25 ft long
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	3d10f55326ce454199f1d1a2ea4e8453	11	measuring_tape_2_4	measuring_tape_2_4_4	this is a tape measure and measure 25 ft and is used to measure distances
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	47317d553db3431e9fe128afa5b849d9	30	measuring_tape_2_4	measuring_tape_2_4_5	the object is a tape measure it has a silver body and it has some black and red parts and a red logo and its standing upright
32L724R85LIVXTGJIITBRFBOA4UIPA	47317d553db3431e9fe128afa5b849d9	31	pencil_5_4	pencil_5_4_1	Bobcat of the yellow writing utensil I believe it's a pencil or mechanical pencil
32L724R85LIVXTGJIITBRFBOA4UIPA	107d1f48cc874db3be5c2b109b8e7f74	9	pencil_5_4	pencil_5_4_2	yellow mechanical pencil
32L724R85LIVXTGJIITBRFBOA4UIPA	f510b8bd8b824efa8706a59d484c13fd	995	pencil_5_4	pencil_5_4_3	that's a yellow mechanical pencil
32L724R85LIVXTGJIITBRFBOA4UIPA	f657620fa4b94be89dfc300b94203233	10	pencil_5_4	pencil_5_4_4	it is a yellow pepper
32L724R85LIVXTGJIITBRFBOA4UIPA	776646d756a04492a7e7fdb3c813f918	14	pencil_5_4	pencil_5_4_5	yellow and neon green mechanical pencil
32L724R85LIVXTGJIITBRFBOA4UPIH	47317d553db3431e9fe128afa5b849d9	67	picture_frame_4_4	picture_frame_4_4_1	it looks like a black medium sized picture frame could potentially be the back because I see little looks like metal things where you would remove like the insert like usually like the wooden insert
32L724R85LIVXTGJIITBRFBOA4UPIH	ad0de5a20c5a4ff0b1f76ffd122b72a4	61	picture_frame_4_4	picture_frame_4_4_2	that is a photo frame
32L724R85LIVXTGJIITBRFBOA4UPIH	107d1f48cc874db3be5c2b109b8e7f74	8	picture_frame_4_4	picture_frame_4_4_3	backside of a picture frame
32L724R85LIVXTGJIITBRFBOA4UPIH	f7f943886c4a4ad999a9148b3ce94caa	14	picture_frame_4_4	picture_frame_4_4_4	this isn't black color photo frame used for keeping the photos
32L724R85LIVXTGJIITBRFBOA4UPIH	cd85b00cc9cb4618ad00bac7d459f9e3	10	picture_frame_4_4	picture_frame_4_4_5	it's a black picture frame
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	47317d553db3431e9fe128afa5b849d9	20	food_can_1_3	food_can_1_3_1	the object is a big can of peeled tomatoes
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	107d1f48cc874db3be5c2b109b8e7f74	12	food_can_1_3	food_can_1_3_2	can of tomatoes
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	074ed05e84c74e438a7417794d58879f	19	food_can_1_3	food_can_1_3_3	a can of peeled Tomatoes it's got a yellow label with red lettering the brand that I can see it says Cento and then I can't see the rest of the brand
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	f7f943886c4a4ad999a9148b3ce94caa	20	food_can_1_3	food_can_1_3_4	this is a pepita bachelor in nursing bottles
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	3d10f55326ce454199f1d1a2ea4e8453	15	food_can_1_3	food_can_1_3_5	this is a yellow jar of peeled tomatoes
32XN26MTXZHUZDK5M0BY4U28J0CL0K	cd85b00cc9cb4618ad00bac7d459f9e3	12	apple_2_2	apple_2_2_1	Its a bright green apple
32XN26MTXZHUZDK5M0BY4U28J0CL0K	47317d553db3431e9fe128afa5b849d9	12	apple_2_2	apple_2_2_2	the object is a green apple
32XN26MTXZHUZDK5M0BY4U28J0CL0K	107d1f48cc874db3be5c2b109b8e7f74	36	apple_2_2	apple_2_2_3	green apple
32XN26MTXZHUZDK5M0BY4U28J0CL0K	f7f943886c4a4ad999a9148b3ce94caa	11	apple_2_2	apple_2_2_4	this is a green apple
32XN26MTXZHUZDK5M0BY4U28J0CL0K	776646d756a04492a7e7fdb3c813f918	12	apple_2_2	apple_2_2_5	a green apple
32ZCLEW0BZIRS40P00EB3GQONJJPJT	7aa6b9b8c0cc45a885142269f43f1742	84	stapler_4_3	stapler_4_3_1	there is a gray and black standard office stapler
32ZCLEW0BZIRS40P00EB3GQONJJPJT	107d1f48cc874db3be5c2b109b8e7f74	8	stapler_4_3	stapler_4_3_2	grey and black stapler
32ZCLEW0BZIRS40P00EB3GQONJJPJT	b15611f064144daeb3cb1a3ceb868adf	19	stapler_4_3	stapler_4_3_3	it's a bunch
32ZCLEW0BZIRS40P00EB3GQONJJPJT	074ed05e84c74e438a7417794d58879f	16	stapler_4_3	stapler_4_3_4	an old stapler that's primarily gray and right above where the staple is the where it would come out it's got a black portion
32ZCLEW0BZIRS40P00EB3GQONJJPJT	2fa8c4a0b8d945a1a32ca683a30f8430	11	stapler_4_3	stapler_4_3_5	this is a stapler
334ZEL5JX6D2677E8UAA6HCL9X0SOV	47317d553db3431e9fe128afa5b849d9	15	soda_bottle_1_4	soda_bottle_1_4_1	the object is an elongated bottle of dr. pepper
334ZEL5JX6D2677E8UAA6HCL9X0SOV	24d4f6782b9f42fbbdb26b4c4e172267	25	soda_bottle_1_4	soda_bottle_1_4_2	this is a 500ml bottle of dr. pepper
334ZEL5JX6D2677E8UAA6HCL9X0SOV	f7f943886c4a4ad999a9148b3ce94caa	17	soda_bottle_1_4	soda_bottle_1_4_3	this is a black colored drink on your bottom
334ZEL5JX6D2677E8UAA6HCL9X0SOV	b15611f064144daeb3cb1a3ceb868adf	16	soda_bottle_1_4	soda_bottle_1_4_4	it's so cold drink
334ZEL5JX6D2677E8UAA6HCL9X0SOV	3375299d28ab42378e622ad3e878024c	16	soda_bottle_1_4	soda_bottle_1_4_5	there's a bottle of dr. pepper
335HHSX8CD3MC1297RKVR9TKW8CDHY	f657620fa4b94be89dfc300b94203233	11	medicine_bottle_3_2	medicine_bottle_3_2_1	it looks to be a Tylenol bottle
335HHSX8CD3MC1297RKVR9TKW8CDHY	f7f943886c4a4ad999a9148b3ce94caa	11	medicine_bottle_3_2	medicine_bottle_3_2_2	this is eject button this is Vikings
335HHSX8CD3MC1297RKVR9TKW8CDHY	3375299d28ab42378e622ad3e878024c	22	medicine_bottle_3_2	medicine_bottle_3_2_3	it is an over the counter pill bottle
335HHSX8CD3MC1297RKVR9TKW8CDHY	776646d756a04492a7e7fdb3c813f918	13	medicine_bottle_3_2	medicine_bottle_3_2_4	a bottle of Tylenol
335HHSX8CD3MC1297RKVR9TKW8CDHY	7aa6b9b8c0cc45a885142269f43f1742	35	medicine_bottle_3_2	medicine_bottle_3_2_5	there is a small bottle of some type of medication with a white and red label
338431Z1FLDQ5S71T5A5G77PNVHRO6	107d1f48cc874db3be5c2b109b8e7f74	13	scissors_1_2	scissors_1_2_1	black scissors
338431Z1FLDQ5S71T5A5G77PNVHRO6	47317d553db3431e9fe128afa5b849d9	12	scissors_1_2	scissors_1_2_2	object is a black pair of scissors
338431Z1FLDQ5S71T5A5G77PNVHRO6	204bcfb7d5ce4406bcc2eb918a07fbd2	786	scissors_1_2	scissors_1_2_3	it is a c set it uses for cutting
338431Z1FLDQ5S71T5A5G77PNVHRO6	776646d756a04492a7e7fdb3c813f918	20	scissors_1_2	scissors_1_2_4	a pair of scissors with black handles
338431Z1FLDQ5S71T5A5G77PNVHRO6	cd85b00cc9cb4618ad00bac7d459f9e3	27	scissors_1_2	scissors_1_2_5	it's a black pair of scissors
338GLSUI43980UUL9RRKJN37HW9FSW	47317d553db3431e9fe128afa5b849d9	74	toothpaste_2_4	toothpaste_2_4_1	I'm looking at a box of Colgate Total toothpaste
338GLSUI43980UUL9RRKJN37HW9FSW	3d10f55326ce454199f1d1a2ea4e8453	10	toothpaste_2_4	toothpaste_2_4_2	this is a box of Colgate toothpaste
338GLSUI43980UUL9RRKJN37HW9FSW	3375299d28ab42378e622ad3e878024c	14	toothpaste_2_4	toothpaste_2_4_3	the Box containing a new tube of toothpaste
338GLSUI43980UUL9RRKJN37HW9FSW	776646d756a04492a7e7fdb3c813f918	16	toothpaste_2_4	toothpaste_2_4_4	a box of Colgate Total toothpaste
338GLSUI43980UUL9RRKJN37HW9FSW	b15611f064144daeb3cb1a3ceb868adf	17	toothpaste_2_4	toothpaste_2_4_5	Institute best
338GLSUI43980UUL9RRKJN37HW9SF9	074ed05e84c74e438a7417794d58879f	36	book_5_3	book_5_3_1	a large textbook I think it says multi-agent system it's got a orange green and white color looks like kind of sound waves orange and then the green and then the white kind of way them up and down in three chunks and then it repeats in four sections
338GLSUI43980UUL9RRKJN37HW9SF9	107d1f48cc874db3be5c2b109b8e7f74	10	book_5_3	book_5_3_2	a white hardback book
338GLSUI43980UUL9RRKJN37HW9SF9	47317d553db3431e9fe128afa5b849d9	26	book_5_3	book_5_3_3	the object is a large white book with what almost looks like spray paint of kind of like an orange yellow color on it as the design is probably not spray paint
338GLSUI43980UUL9RRKJN37HW9SF9	3375299d28ab42378e622ad3e878024c	20	book_5_3	book_5_3_4	it is a hardcover textbook
338GLSUI43980UUL9RRKJN37HW9SF9	b15611f064144daeb3cb1a3ceb868adf	19	book_5_3	book_5_3_5	it's a book
33CLA8O0MI9WZFU8U2RFTDYBVUQFR8	47317d553db3431e9fe128afa5b849d9	21	potato_1_2	potato_1_2_1	the object appears to be a potato I think I see spuds on it it is a little Des formed
33CLA8O0MI9WZFU8U2RFTDYBVUQFR8	204bcfb7d5ce4406bcc2eb918a07fbd2	786	potato_1_2	potato_1_2_2	it is a potato a vegetable
33CLA8O0MI9WZFU8U2RFTDYBVUQFR8	776646d756a04492a7e7fdb3c813f918	11	potato_1_2	potato_1_2_3	a russet potato
33CLA8O0MI9WZFU8U2RFTDYBVUQFR8	f7f943886c4a4ad999a9148b3ce94caa	18	potato_1_2	potato_1_2_4	this is a your little butt by JoJo store cooking
33CLA8O0MI9WZFU8U2RFTDYBVUQFR8	107d1f48cc874db3be5c2b109b8e7f74	10	potato_1_2	potato_1_2_5	a potato
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	107d1f48cc874db3be5c2b109b8e7f74	11	can_opener_4_3	can_opener_4_3_1	a black handle can opener
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	47317d553db3431e9fe128afa5b849d9	23	can_opener_4_3	can_opener_4_3_2	the object is a black can opener
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	3375299d28ab42378e622ad3e878024c	18	can_opener_4_3	can_opener_4_3_3	it is a manual can opener
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	776646d756a04492a7e7fdb3c813f918	15	can_opener_4_3	can_opener_4_3_4	a can opener with black and silver handles
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	074ed05e84c74e438a7417794d58879f	22	can_opener_4_3	can_opener_4_3_5	a handheld can opener that's got a black rubber handle with some silver on the side metal probably and then it's got a black turn handle you know where you open the can or that you turn to open the can
33K3E8REWWT7HW6XVNR1833D97YX85	204bcfb7d5ce4406bcc2eb918a07fbd2	298	shampoo_1_2	shampoo_1_2_1	it is about her is Curry's white and blue
33K3E8REWWT7HW6XVNR1833D97YX85	3fb5442b96fe4df284573f344ba726f9	56	shampoo_1_2	shampoo_1_2_2	this is a bottle with a white body and a blue cap it is about 8 in tall
33K3E8REWWT7HW6XVNR1833D97YX85	f657620fa4b94be89dfc300b94203233	35	shampoo_1_2	shampoo_1_2_3	it looks to be in Head and Shoulders shampoo bottle
33K3E8REWWT7HW6XVNR1833D97YX85	107d1f48cc874db3be5c2b109b8e7f74	9	shampoo_1_2	shampoo_1_2_4	the backside of a bottle of Head and Shoulders
33K3E8REWWT7HW6XVNR1833D97YX85	ad0de5a20c5a4ff0b1f76ffd122b72a4	33	shampoo_1_2	shampoo_1_2_5	the boys kept on the table
33KGGVH24UFP6WMCW2IMTTG5V1SX1L	776646d756a04492a7e7fdb3c813f918	21	food_can_3_3	food_can_3_3_1	a can't good item with a tan label
33KGGVH24UFP6WMCW2IMTTG5V1SX1L	3d10f55326ce454199f1d1a2ea4e8453	14	food_can_3_3	food_can_3_3_2	this is a yellow jar of something I can't tell from the picture
33KGGVH24UFP6WMCW2IMTTG5V1SX1L	107d1f48cc874db3be5c2b109b8e7f74	11	food_can_3_3	food_can_3_3_3	a can of vegetables
33KGGVH24UFP6WMCW2IMTTG5V1SX1L	b15611f064144daeb3cb1a3ceb868adf	21	food_can_3_3	food_can_3_3_4	answer products
33KGGVH24UFP6WMCW2IMTTG5V1SX1L	492c699ecf9249409c0111f510a0d105	10	food_can_3_3	food_can_3_3_5	this is a can
33NKDW9FFXG9TZWACZ76APZWZYJCXQ	204bcfb7d5ce4406bcc2eb918a07fbd2	292	band_aid_5_1	band_aid_5_1_1	it is abandoned books do Sims 4
33NKDW9FFXG9TZWACZ76APZWZYJCXQ	f510b8bd8b824efa8706a59d484c13fd	714	band_aid_5_1	band_aid_5_1_2	that is a box of Band-Aids you put those on cuts and scrapes
33NKDW9FFXG9TZWACZ76APZWZYJCXQ	107d1f48cc874db3be5c2b109b8e7f74	10	band_aid_5_1	band_aid_5_1_3	blue box of Band-Aids
33NKDW9FFXG9TZWACZ76APZWZYJCXQ	f657620fa4b94be89dfc300b94203233	12	band_aid_5_1	band_aid_5_1_4	it is a blue and white vintage box
33NKDW9FFXG9TZWACZ76APZWZYJCXQ	47823a67c3b04caaa3730345c80b02f9	195	band_aid_5_1	band_aid_5_1_5	it's a blue bandage box
33NKDW9FFXG9TZWACZ76APZWZYJXCB	3d10f55326ce454199f1d1a2ea4e8453	11	spoon_2_3	spoon_2_3_1	this is a type of spoon it is used to scoop things
33NKDW9FFXG9TZWACZ76APZWZYJXCB	f657620fa4b94be89dfc300b94203233	29	spoon_2_3	spoon_2_3_2	it is a spoon
33NKDW9FFXG9TZWACZ76APZWZYJXCB	47317d553db3431e9fe128afa5b849d9	22	spoon_2_3	spoon_2_3_3	object the large spoon that has holes and the spoon part I'm not sure what the name is but it's silver and it's large and there's a couple holes
33NKDW9FFXG9TZWACZ76APZWZYJXCB	f7f943886c4a4ad999a9148b3ce94caa	23	spoon_2_3	spoon_2_3_4	this is a spoon used for eating food
33NKDW9FFXG9TZWACZ76APZWZYJXCB	107d1f48cc874db3be5c2b109b8e7f74	8	spoon_2_3	spoon_2_3_5	a silver spoon
33P2GD6NRNQUQ78JZ86IVMOAGH9KHI	107d1f48cc874db3be5c2b109b8e7f74	8	pliers_5_1	pliers_5_1_1	black handled pliers
33P2GD6NRNQUQ78JZ86IVMOAGH9KHI	47317d553db3431e9fe128afa5b849d9	18	pliers_5_1	pliers_5_1_2	the object is a pair of pliers with a black grip
33P2GD6NRNQUQ78JZ86IVMOAGH9KHI	ad0de5a20c5a4ff0b1f76ffd122b72a4	111	pliers_5_1	pliers_5_1_3	didiskoya
33P2GD6NRNQUQ78JZ86IVMOAGH9KHI	3375299d28ab42378e622ad3e878024c	24	pliers_5_1	pliers_5_1_4	it is a tool with a black handle
33P2GD6NRNQUQ78JZ86IVMOAGH9KHI	776646d756a04492a7e7fdb3c813f918	12	pliers_5_1	pliers_5_1_5	a pair of pliers with black handles
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	107d1f48cc874db3be5c2b109b8e7f74	11	screwdriver_1_1	screwdriver_1_1_1	and black flat head screws
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	204bcfb7d5ce4406bcc2eb918a07fbd2	169	screwdriver_1_1	screwdriver_1_1_2	it is a screwdriver
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	47317d553db3431e9fe128afa5b849d9	62	screwdriver_1_1	screwdriver_1_1_3	optic is a screwdriver with a black and red grip
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	074ed05e84c74e438a7417794d58879f	20	screwdriver_1_1	screwdriver_1_1_4	a Craftsman flat-head screwdriver it's got a black handle with red accents and white lettered Craftsman on a red background and then red at the tip and right where the screw the metal portion of the screwdriver meets the handle
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	f7f943886c4a4ad999a9148b3ce94caa	13	screwdriver_1_1	screwdriver_1_1_5	this is a screwdriver used for driving distro
33W1NHWFYHJFKBY0Z3QHWKFBVKHZTT	b15611f064144daeb3cb1a3ceb868adf	16	eye_glasses_3_4	eye_glasses_3_4_2	it's a glass shoes
33W1NHWFYHJFKBY0Z3QHWKFBVKHZTT	107d1f48cc874db3be5c2b109b8e7f74	8	eye_glasses_3_4	eye_glasses_3_4_3	a pair of blue see-through glasses
33W1NHWFYHJFKBY0Z3QHWKFBVKHZTT	074ed05e84c74e438a7417794d58879f	17	eye_glasses_3_4	eye_glasses_3_4_4	a blue pair of glasses sits on the turntable it's facing to the right and it's got black part that goes around the ears
33W1NHWFYHJFKBY0Z3QHWKFBVKHZTT	47317d553db3431e9fe128afa5b849d9	30	eye_glasses_3_4	eye_glasses_3_4_5	Coptic is a pair of glasses I can't tell if they're regular glasses or sunglasses because there appears to be a lot of blue on them that almost looks like there's blue on the water coming from Atlanta area
341YLJU21IXZ5MFDGKIZV23VZU2I2N	776646d756a04492a7e7fdb3c813f918	40	medicine_bottle_3_3	medicine_bottle_3_3_1	a plastic bottle over the counter medication
341YLJU21IXZ5MFDGKIZV23VZU2I2N	3d10f55326ce454199f1d1a2ea4e8453	11	medicine_bottle_3_3	medicine_bottle_3_3_2	this is a bottle of pills that is white with a white cap
341YLJU21IXZ5MFDGKIZV23VZU2I2N	47317d553db3431e9fe128afa5b849d9	175	medicine_bottle_3_3	medicine_bottle_3_3_3	project is a small over the counter pill bottle and it's probably a pain reliever
341YLJU21IXZ5MFDGKIZV23VZU2I2N	f7f943886c4a4ad999a9148b3ce94caa	19	medicine_bottle_3_3	medicine_bottle_3_3_4	I just said white color dress
341YLJU21IXZ5MFDGKIZV23VZU2I2N	107d1f48cc874db3be5c2b109b8e7f74	11	medicine_bottle_3_3	medicine_bottle_3_3_5	backside of a bottle of pills
344M16OZKIDJE32K6KQS2B81IWMNEA	3d10f55326ce454199f1d1a2ea4e8453	10	fork_2_3	fork_2_3_1	this is a silver fork is used to eat food
344M16OZKIDJE32K6KQS2B81IWMNEA	f7f943886c4a4ad999a9148b3ce94caa	13	fork_2_3	fork_2_3_2	this is it for used for eating Maggi noodles or some other Foods
344M16OZKIDJE32K6KQS2B81IWMNEA	3375299d28ab42378e622ad3e878024c	15	fork_2_3	fork_2_3_3	it is a piece of silverware in his Fork
344M16OZKIDJE32K6KQS2B81IWMNEA	698b343877ee41f083a4620d06446fe6	22	fork_2_3	fork_2_3_4	an eating utensil that has usually four prongs on it made of metal
344M16OZKIDJE32K6KQS2B81IWMNEA	074ed05e84c74e438a7417794d58879f	38	fork_2_3	fork_2_3_5	a dinner Fork it's got four times and the handle is Stan and then it flanges out at the very end where you hold it
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	776646d756a04492a7e7fdb3c813f918	10	hammer_1_1	hammer_1_1_1	a hammer with a yellow and black handle
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	f657620fa4b94be89dfc300b94203233	11	hammer_1_1	hammer_1_1_2	it is a black and yellow hammer
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	074ed05e84c74e438a7417794d58879f	14	hammer_1_1	hammer_1_1_3	a hammer it's got a yellow handle with black rubber foregrip and then it's just got a regular Metal Head silver shiny
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	107d1f48cc874db3be5c2b109b8e7f74	13	hammer_1_1	hammer_1_1_4	yellow handled ham
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	b15611f064144daeb3cb1a3ceb868adf	17	hammer_1_1	hammer_1_1_5	it's a hammer
34F34TZU7WXV0XZJY23Z73IVC9RJ20	7aa6b9b8c0cc45a885142269f43f1742	66	spoon_4_4	spoon_4_4_1	there is a silver teaspoon laying flat facing upwards
34F34TZU7WXV0XZJY23Z73IVC9RJ20	f7f943886c4a4ad999a9148b3ce94caa	36	spoon_4_4	spoon_4_4_2	this is Boron used for
34F34TZU7WXV0XZJY23Z73IVC9RJ20	107d1f48cc874db3be5c2b109b8e7f74	8	spoon_4_4	spoon_4_4_3	a silver spoon
34F34TZU7WXV0XZJY23Z73IVC9RJ20	f510b8bd8b824efa8706a59d484c13fd	615	spoon_4_4	spoon_4_4_4	that is a silver spoon
34KYK9TV2R6INDI54P5O0XCM2YHSBR	107d1f48cc874db3be5c2b109b8e7f74	9	onion_4_4	onion_4_4_1	a white onion
34KYK9TV2R6INDI54P5O0XCM2YHSBR	f657620fa4b94be89dfc300b94203233	13	onion_4_4	onion_4_4_2	it is a white onion
34KYK9TV2R6INDI54P5O0XCM2YHSBR	776646d756a04492a7e7fdb3c813f918	8	onion_4_4	onion_4_4_3	a white onion
34KYK9TV2R6INDI54P5O0XCM2YHSBR	cd85b00cc9cb4618ad00bac7d459f9e3	12	onion_4_4	onion_4_4_4	it's an onion
34KYK9TV2R6INDI54P5O0XCM2YHSBR	3375299d28ab42378e622ad3e878024c	12	onion_4_4	onion_4_4_5	it is a whole white onion
34OWYT6U3WFA560C1TXE5PB950CI9F	107d1f48cc874db3be5c2b109b8e7f74	8	apple_5_4	apple_5_4_1	a yellow apple
34OWYT6U3WFA560C1TXE5PB950CI9F	cd85b00cc9cb4618ad00bac7d459f9e3	25	apple_5_4	apple_5_4_2	it's not over the white sticker
34OWYT6U3WFA560C1TXE5PB950CI9F	f7f943886c4a4ad999a9148b3ce94caa	11	apple_5_4	apple_5_4_3	I didn't say you're not asking for Ethan
34OWYT6U3WFA560C1TXE5PB950CI9F	b15611f064144daeb3cb1a3ceb868adf	15	apple_5_4	apple_5_4_4	it's on April
34OWYT6U3WFA560C1TXE5PB950CI9F	204bcfb7d5ce4406bcc2eb918a07fbd2	535	apple_5_4	apple_5_4_5	it is a Apple a fruit
34R3P23QHSZLL720OMPLJXI53OIHWB	3375299d28ab42378e622ad3e878024c	20	picture_frame_2_1	picture_frame_2_1_1	it is an empty frame with three openings
34R3P23QHSZLL720OMPLJXI53OIHWB	107d1f48cc874db3be5c2b109b8e7f74	17	picture_frame_2_1	picture_frame_2_1_2	triple frame picture frame
34R3P23QHSZLL720OMPLJXI53OIHWB	f7f943886c4a4ad999a9148b3ce94caa	13	picture_frame_2_1	picture_frame_2_1_3	this is a black color photo frame used for keeping photos
34R3P23QHSZLL720OMPLJXI53OIHWB	ad0de5a20c5a4ff0b1f76ffd122b72a4	32	picture_frame_2_1	picture_frame_2_1_4	Danny's on photo frame on the table in which you can put three photos
34R3P23QHSZLL720OMPLJXI53OIHWB	47317d553db3431e9fe128afa5b849d9	26	picture_frame_2_1	picture_frame_2_1_5	object is a three-paneled picture frame and it looks brown or black for the frame and there's no photos in the frame at all
34XASH8KLQKHTC6A3XR3J8I5RDEMPU	f510b8bd8b824efa8706a59d484c13fd	636	picture_frame_1_1	picture_frame_1_1_1	that is a white picture frame
34XASH8KLQKHTC6A3XR3J8I5RDEMPU	f7f943886c4a4ad999a9148b3ce94caa	16	picture_frame_1_1	picture_frame_1_1_2	What does a white color photo frame we can keep our photo or family photo in
34XASH8KLQKHTC6A3XR3J8I5RDEMPU	ad0de5a20c5a4ff0b1f76ffd122b72a4	122	picture_frame_1_1	picture_frame_1_1_3	it is white color photo frame
34XASH8KLQKHTC6A3XR3J8I5RDEMPU	691c520b4c16458d87547c0f2bd382fe	35	picture_frame_1_1	picture_frame_1_1_4	a picture frame is turned away from the camera sitting on a white circle which is sitting on a table
34XASH8KLQKHTC6A3XR3J8I5RDEMPU	776646d756a04492a7e7fdb3c813f918	13	picture_frame_1_1	picture_frame_1_1_5	the backside of a white picture frame
34XASH8KLQKHTC6A3XR3J8I5RDEPMX	204bcfb7d5ce4406bcc2eb918a07fbd2	347	lemon_2_4	lemon_2_4_1	it is a laminate color is hello
34XASH8KLQKHTC6A3XR3J8I5RDEPMX	ad0de5a20c5a4ff0b1f76ffd122b72a4	59	lemon_2_4	lemon_2_4_2	can you see a lemon on the table
34XASH8KLQKHTC6A3XR3J8I5RDEPMX	107d1f48cc874db3be5c2b109b8e7f74	17	lemon_2_4	lemon_2_4_3	a lemon
34XASH8KLQKHTC6A3XR3J8I5RDEPMX	776646d756a04492a7e7fdb3c813f918	8	lemon_2_4	lemon_2_4_4	a yellow lemon
34XASH8KLQKHTC6A3XR3J8I5RDEPMX	f7f943886c4a4ad999a9148b3ce94caa	15	lemon_2_4	lemon_2_4_5	this is the yellow color in London
34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7	107d1f48cc874db3be5c2b109b8e7f74	8	spoon_4_2	spoon_4_2_1	a silver spoon
34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7	f510b8bd8b824efa8706a59d484c13fd	904	spoon_4_2	spoon_4_2_2	that is a silver spoon you can use it to eat things like soup
34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7	776646d756a04492a7e7fdb3c813f918	11	spoon_4_2	spoon_4_2_3	a metal spoon
34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7	f7f943886c4a4ad999a9148b3ce94caa	11	spoon_4_2	spoon_4_2_4	this is the silver car used
34ZTTGSNJXMG1A6ECDQFR80JFN1HQ7	ad0de5a20c5a4ff0b1f76ffd122b72a4	66	spoon_4_2	spoon_4_2_5	spoony script on the table
3511RHPADVCIZ744GDUDOQ3VSQCRLP	f7f943886c4a4ad999a9148b3ce94caa	20	onion_5_1	onion_5_1_1	this is an onion used for cooking
